	0	1	2	3	4	5	6	7	8	9	10	11	12	13
25	1.353301449230767	-0.0143902	-0.0103155	-0.00626534	-0.0023044070000000005	0.001424718	0.005039341	0.008888535	0.012698840000000001	0.016531080000000004	0.020966580000000002	0.02626632	0.032332139999999995	0.03831976
26	1.3744467843749977	-0.014805440000000001	-0.01061412	-0.0064525649999999995	-0.0023884540000000004	0.001303534	0.005142739	0.009179524000000001	0.013039010000000002	0.017082660000000003	0.021781570000000004	0.027379809999999997	0.03369072	0.039764530000000006
27	1.4660765699999974	-0.01670984	-0.011986629999999998	-0.00731542	-0.002941824	0.0010047575	0.005594949	0.010173051999999998	0.01476163	0.01984958	0.02583085	0.03282276	0.039989540000000004	0.046299169999999994
28	1.4660765699999976	-0.01670984	-0.011986629999999998	-0.00731542	-0.002941824	0.0010047575	0.005594949	0.010173051999999998	0.01476163	0.01984958	0.02583085	0.03282276	0.039989540000000004	0.046299169999999994
29	1.5707963249999972	-0.019087339999999998	-0.01370035	-0.008418043	-0.004107823	0.0008820359	0.006233627000000001	0.011652280000000001	0.01737592	0.02393661	0.03159443	0.03995447	0.04764672999999999	0.05404589
30	1.5993562581818155	-0.0197773	-0.0141972	-0.009041672	-0.004286966	0.0009068819	0.006455228	0.01213128	0.0182312	0.025230629999999997	0.03337321	0.04205058	0.04983356	0.05621547
31	1.649336141249997	-0.0210209	-0.01510127	-0.009648039	-0.004958502	0.0007528114000000001	0.006865875	0.01309892	0.019904799999999997	0.02769097	0.036669919999999995	0.04579094000000001	0.053734319999999995	0.060068510000000006
32	1.6916268115384587	-0.022113189999999998	-0.01590601	-0.010689299999999999	-0.005209218	0.0008027226000000001	0.007310484000000001	0.01402396	0.02145477	0.02995328	0.039617040000000006	0.04904012	0.05704612	0.06335003
33	1.759291883999997	-0.023947499999999997	-0.01727965	-0.01220392	-0.006039938999999999	0.0008583342	0.008138668	0.0157634	0.02423948	0.03398575	0.04462749	0.05440106	0.06247656000000001	0.06854132
34	1.8325957124999968	-0.02605595	-0.01937693	-0.01393665	-0.0068552249999999995	0.0011057800000000002	0.009290886	0.01799068	0.02770373	0.03884555	0.0503633	0.06044754	0.06853478000000002	0.0740532
35	1.8849555899999966	-0.02763626	-0.02142803	-0.015523450000000001	-0.007243958000000001	0.001341654	0.0102767	0.01981226	0.03047902	0.0426495	0.05462956	0.06484599	0.07295889	0.07781831
36	1.9242254981249964	-0.0288782	-0.0234699	-0.01618702	-0.007617837	0.001580248	0.01111246	0.021290689999999998	0.0327261	0.0456132	0.05788240000000001	0.0681979	0.07623702	0.08054232
37	1.9547687599999966	-0.029926859999999996	-0.02410862	-0.016510040000000004	-0.007652272000000001	0.001908363	0.011831620000000001	0.022522660000000003	0.034597090000000004	0.04801242	0.060471739999999996	0.07084997999999999	0.07880583	0.08257625
38	1.9991953227272694	-0.03217338	-0.02649562	-0.01734036	-0.007918010999999999	0.0023279449999999997	0.01295985	0.024426990000000003	0.03745508	0.05159059999999999	0.06431644	0.07474069	0.08253677000000001	0.08541523000000001
39	2.02995217384615	-0.03326531	-0.02734921	-0.01856913	-0.008105993999999998	0.00266976	0.01380438	0.02585473	0.039565960000000004	0.05415708	0.06704220999999999	0.07750586	0.08510676	0.08728947
40	2.0525071979999963	-0.03414289	-0.02801595	-0.019036769999999998	-0.008296130999999998	0.002931573	0.014447880000000001	0.026926639999999998	0.04116643999999999	0.05604707	0.06903011	0.0795406	0.0869453	0.08861492000000001
41	2.199114854999996	-0.04314091999999999	-0.03372835999999999	-0.021830290000000002	-0.00845098	0.005309036	0.019403	0.0350167	0.05256472	0.06891619	0.08238283999999998	0.09296393	0.09837464	0.09659574000000001
42	2.1991148549999964	-0.04314091999999999	-0.03372835999999999	-0.021830290000000002	-0.00845098	0.005309036	0.019403	0.0350167	0.05256472	0.06891619	0.08238283999999998	0.09296393	0.09837464	0.09659574000000001
43	2.345722511999996	-0.053962590000000005	-0.039947159999999995	-0.02424219	-0.007698074	0.008566269	0.02566472	0.04514485000000001	0.06536494999999999	0.08259209999999999	0.09644984000000001	0.1064429	0.1084025	0.10394329999999999
44	2.3682775361538417	-0.05481185	-0.04049967	-0.02441922	-0.007468893	0.009144202	0.026748440000000002	0.0468594	0.06739428999999998	0.08472376	0.09865688	0.10844870000000001	0.1098259	0.1049623
45	2.399034387272723	-0.05609941	-0.04135569	-0.0246995	-0.007166596	0.009980497	0.028303420000000003	0.04928908	0.07025033	0.08769634	0.10171708000000002	0.11116799999999998	0.11172750000000001	0.10630819999999999
46	2.4434609499999955	-0.05811360000000001	-0.04269538	-0.02510219	-0.006732014	0.01125467	0.03066582	0.052892720000000004	0.0743861	0.09202356	0.10611930000000001	0.11499949999999998	0.1144362	0.10814519999999998
47	2.4740042118749956	-0.06255771	-0.04446551000000001	-0.025914560000000003	-0.006532268000000001	0.01217849	0.032401429999999995	0.0554649	0.07729857	0.09504445000000002	0.1091897	0.11758550000000001	0.11635159999999999	0.1096218
48	2.5132741199999957	-0.06429739999999999	-0.04579861	-0.026094790000000003	-0.006055245	0.013442919999999999	0.03477741	0.05887003	0.08109406	0.09898588999999998	0.11318860000000001	0.12084829999999999	0.11877330000000001	0.1108946
49	2.565633997499995	-0.06680697000000001	-0.04732084	-0.02633323	-0.005396708	0.01523156	0.03812277	0.06354372	0.08619478000000001	0.1042661	0.1185275	0.1250052	0.12191080000000001	0.1125037
50	2.6389378259999954	-0.07191012000000001	-0.05021094	-0.026946340000000003	-0.004409344	0.01798518	0.043241199999999994	0.07031264	0.09343671	0.1118802	0.12599449999999998	0.13052860000000002	0.1263852	0.11497249999999999
51	2.638937825999996	-0.07191012000000001	-0.05021094	-0.026946340000000003	-0.004409344	0.01798518	0.043241199999999994	0.07031264	0.09343671	0.1118802	0.12599449999999998	0.13052860000000002	0.1263852	0.11497249999999999
52	2.706602898461534	-0.0753798	-0.05213176	-0.02702462	-0.003324417	0.02081086	0.048386229999999995	0.07676782	0.10026376999999999	0.11905969999999999	0.1327815	0.1354349	0.1302651	0.116209
53	2.7488935687499954	-0.07860049	-0.0540098	-0.02734351	-0.0026210189999999996	0.02273328	0.05177624	0.08088076000000001	0.1045832	0.1235721	0.13699670000000003	0.13848409999999997	0.13268280000000002	0.1168589
54	2.798873451818177	-0.08080647	-0.05469665	-0.02717612	-0.0016707590000000002	0.02514096	0.05592864	0.08578913	0.109728	0.128976	0.14184460000000002	0.142098	0.1348346	0.11669560000000001
55	2.827433384999995	-0.08321744	-0.05601907999999999	-0.02737397	-0.0011051647	0.0266019	0.05839028	0.08864135999999999	0.11271729999999999	0.13213959999999997	0.14455470000000004	0.1441946	0.13637290000000002	0.1168576
56	2.9321531399999947	-0.08996061	-0.05907273	-0.027588280000000003	0.0012421222	0.032548469999999996	0.06788564	0.09926156	0.1238748	0.1437916	0.15411419999999998	0.1518032	0.1413141	0.1165626
57	2.932153139999995	-0.08996061	-0.05907273	-0.027588280000000003	0.0012421222	0.032548469999999996	0.06788564	0.09926156	0.1238748	0.1437916	0.15411419999999998	0.1518032	0.1413141	0.1165626
58	3.0237829256249946	-0.09611774	-0.06147582	-0.02771622	0.003695305	0.038499889999999995	0.07653879999999999	0.1086793	0.1339468	0.1540797	0.1620023	0.1586873	0.1443046	0.1157179
59	3.044928260769226	-0.09637377999999999	-0.06124853	-0.02767762	0.0043128640000000005	0.03997716	0.07857643	0.11087820000000001	0.13630270000000003	0.15647450000000002	0.1638033	0.1601429	0.1444856	0.11527180000000001
60	3.0787607969999944	-0.09763496	-0.06147715	-0.027702749999999998	0.005345428	0.04241843	0.08187847	0.1144194	0.14010060000000002	0.1602955	0.1666714	0.1622959	0.14479399999999998	0.11447300000000002
61	3.1415926499999944	-0.10281242	-0.06344822	-0.0277907	0.007407244	0.04719336	0.08813276	0.1210616	0.1473238	0.1673371	0.17190350000000001	0.16666570000000003	0.1460043	0.11309290000000001
62	3.198712516363631	-0.10532918	-0.06414883	-0.02774526	0.009453047	0.051768100000000004	0.09387465	0.1270924	0.1539763	0.173655	0.176663	0.1701413	0.1462673	0.11132500000000001
63	3.2253684539999945	-0.10849711999999999	-0.06533072	-0.0277363	0.010456805	0.0539841	0.09657254	0.1299154	0.1570942	0.17656509999999997	0.17895999999999998	0.17225549999999998	0.1468913	0.1107048
64	3.298672282499994	-0.11353527	-0.06704354000000001	-0.02757385	0.01347495	0.06030699	0.10412290000000002	0.13788	0.1657573	0.1844266	0.18534140000000002	0.17674739999999997	0.14737959999999997	0.10819079999999999
65	3.2986722824999943	-0.11353527	-0.06704354000000001	-0.02757385	0.01347495	0.06030699	0.10412290000000002	0.13788	0.1657573	0.1844266	0.18534140000000002	0.17674739999999997	0.14737959999999997	0.10819079999999999
66	3.3832536230769175	-0.11712039999999999	-0.06865161	-0.02722635	0.01738041	0.06791307	0.1128825	0.1472614	0.1759627	0.19326550000000003	0.1929856	0.1799965	0.1468302	0.10452790000000002
67	3.4208453299999935	-0.1176987	-0.06941401999999999	-0.02700444	0.01926899	0.07134799000000001	0.11675809999999999	0.1514912	0.18054090000000003	0.1970974	0.19634269999999998	0.1806757	0.1461497	0.1027192
68	3.455751914999994	-0.1217338	-0.07058965	-0.026757019999999996	0.02112829	0.0746125	0.12039770000000001	0.1554982	0.1848327	0.2005916	0.1995092	0.1825222	0.1460585	0.1013552
69	3.518583767999994	-0.125741	-0.07232488000000001	-0.02618573	0.024739550000000003	0.08059034	0.1269589	0.1628288	0.1925937	0.20671430000000005	0.20490430000000004	0.18436399999999997	0.14510270000000003	0.09839969999999999
70	3.573561639374994	-0.12933039999999998	-0.07392363	-0.025602779999999995	0.02814025	0.08585954999999999	0.1326319	0.16930889999999998	0.19945179999999998	0.211985	0.2097851	0.18591939999999998	0.14412729999999999	0.09558829
71	3.598551580909085	-0.12776679999999999	-0.07455412	-0.02529873	0.029756460000000002	0.08826884	0.13519810000000002	0.1722769	0.20259749999999999	0.2144101	0.2117885	0.1857182	0.1431721	0.09391627
72	3.6651914249999935	-0.1315236	-0.07652831	-0.024376290000000002	0.03431326	0.09480018999999999	0.1421475	0.1803188	0.2110314	0.22113929999999998	0.2173877	0.18709379999999998	0.1416109	0.09004178
73	3.7215789853846086	-0.13484320000000002	-0.07823676	-0.023496939999999997	0.038373939999999995	0.10037120000000001	0.1480555	0.1872027	0.2181434	0.22692700000000002	0.2212527	0.1877878	0.1401191	0.08653158000000001
74	3.769911179999993	-0.1377823	-0.07967215999999999	-0.02261948	0.04206051	0.1052394	0.1532155	0.19317320000000002	0.2242857	0.2320537	0.224257	0.18811360000000002	0.1387514	0.08335274
75	3.811799081999994	-0.14046000000000003	-0.08091271	-0.021820680000000002	0.04531302	0.1094388	0.1577297	0.19835989999999998	0.22956669999999998	0.2366207	0.2267492	0.18840040000000002	0.1375969	0.08053993
76	3.848450996249993	-0.14294010000000004	-0.08196523	-0.02103969	0.048260199999999996	0.11317089999999999	0.1617439	0.2029636	0.23410430000000002	0.240607	0.2287732	0.18852449999999998	0.13646019999999998	0.07800937999999999
77	3.909537519999993	-0.1437155	-0.08369008000000001	-0.01962294	0.053244810000000004	0.11929119999999999	0.1684832	0.21070139999999998	0.2414704	0.24712669999999998	0.2302712	0.18732349999999998	0.13374360000000002	0.0732738
78	3.9584067389999933	-0.14695450000000002	-0.08503213	-0.0183934	0.057290419999999995	0.1241184	0.17396569999999997	0.2169603	0.2472425	0.2522876	0.2326877	0.18717759999999997	0.1320059	0.06992182
79	3.998390645454539	-0.1497272	-0.08610759999999999	-0.01729061	0.06066941	0.1280555	0.1785037	0.2221686	0.25196019999999997	0.25660320000000003	0.2346244	0.1869537	0.13047999999999998	0.06713984
80	4.031710567499993	-0.15208660000000002	-0.08698516999999999	-0.0163208	0.06346611	0.13127140000000004	0.18231529999999999	0.22654919999999998	0.25582270000000007	0.2603637	0.23615540000000002	0.1867421	0.1291692	0.06510131
81	4.0599043476923	-0.1541394	-0.08768491	-0.01541226	0.06588992	0.13400130000000002	0.1855795	0.23031790000000002	0.2590979	0.2634041	0.2372908	0.1865342	0.1280149	0.0634356
82	4.084070444999993	-0.15595920000000002	-0.08830728	-0.014642160000000001	0.06792526000000002	0.1362837	0.18836920000000001	0.2335436	0.2618711	0.2658653	0.2381721	0.1863918	0.1270527	0.06214041
83	4.1050143959999925	-0.15757749999999998	-0.08881554	-0.01390595	0.06973404999999999	0.13827969999999998	0.19081990000000001	0.23638679999999998	0.26429650000000005	0.2679079	0.23886349999999998	0.1862891	0.12618	0.06092948
84	4.123340353124992	-0.1590327	-0.08927517	-0.013277999999999998	0.07127722999999998	0.1399896	0.1929515	0.2388587	0.2664272	0.2696121	0.2394607	0.1862239	0.1254587	0.059867689999999994
85	4.398229709999992	-0.1799598	-0.09524247	-0.0006966671529999999	0.09524653000000001	0.16600740000000003	0.2257415	0.2774918	0.3005137	0.29104240000000003	0.243412	0.1809362	0.1105754	0.04108645
86	4.398229709999993	-0.1799598	-0.09524247	-0.0006966671529999999	0.09524653000000001	0.16600740000000003	0.2257415	0.2774918	0.3005137	0.29104240000000003	0.243412	0.1809362	0.1105754	0.04108645
87	4.673119066874992	-0.2024601	-0.09988034999999999	0.01570664	0.1183964	0.19363319999999998	0.2611643	0.317362	0.3335824	0.3048109	0.24437470000000003	0.17299710000000001	0.09171271999999998	0.0171501
88	4.691445023999992	-0.20396949999999997	-0.10013953999999999	0.01683238	0.11982430000000001	0.1955145	0.2636305	0.3200093	0.33528459999999993	0.3052344	0.2440565	0.1721936	0.09019581000000002	0.015249953000000002
89	4.712388974999991	-0.2056978	-0.10042873000000001	0.01809886	0.12142259999999999	0.19762970000000002	0.2664303	0.32299279999999997	0.3372058	0.3057231	0.24373250000000002	0.17134890000000003	0.08851426	0.013086394999999999
90	4.7365550723076835	-0.20768430000000002	-0.10075062	0.019575119999999998	0.1232641	0.20008530000000002	0.2697095	0.3264143	0.33936269999999996	0.30621990000000004	0.2433671	0.17036679999999998	0.08654215999999999	0.010519363
91	4.764748852499992	-0.21002859999999998	-0.10114493000000002	0.02123654	0.1253383	0.2029116	0.27352719999999997	0.33035790000000004	0.3419023	0.3066988	0.2429925	0.1692477	0.08427612	0.007546015103999999
92	4.798068774545446	-0.21278979999999997	-0.10155840000000001	0.023242069999999997	0.1277747	0.2062697	0.27810170000000006	0.335028	0.3447829	0.3071658	0.242577	0.1678847	0.08155822	0.0040116612
93	4.838052680999992	-0.2161215	-0.1020673	0.025572749999999998	0.1306139	0.21029180000000003	0.2836078	0.3406857	0.3482788	0.3076974	0.2421277	0.166276	0.07833457999999999	-0.00019445312799999998
94	4.886921899999991	-0.220173	-0.10258359999999998	0.028478490000000002	0.13403800000000002	0.21529150000000002	0.2905064	0.3478065	0.35249990000000003	0.3083096000000001	0.24151040000000001	0.16429590000000002	0.07434445	-0.005370833
95	4.948008423749991	-0.2252795	-0.1031578	0.03206780000000001	0.13820269999999998	0.2216076	0.2993297	0.3568096	0.3578351	0.31264909999999996	0.24296460000000003	0.16291989999999998	0.07008075999999999	-0.01303656
96	4.984660337999991	-0.22831189999999998	-0.10342789999999999	0.03424607	0.14066410000000001	0.225423	0.3047061	0.3622838	0.36013290000000003	0.31311339999999993	0.2422819	0.16121200000000002	0.06711249	-0.01721161
97	5.0265482399999915	-0.23182	-0.1036474	0.03671467	0.14346640000000002	0.22982689999999997	0.3110084000000001	0.36842539999999996	0.3625161	0.3135928	0.24146769999999998	0.1592337	0.06383254000000001	-0.02210383
98	5.074880434615375	-0.23583360000000003	-0.10373340000000002	0.039553660000000004	0.1466897	0.2349421	0.31836699999999996	0.3751464	0.36538909999999997	0.31412779999999996	0.2405275	0.1569742	0.06039983	-0.027787310000000003
99	5.13126799499999	-0.2405582	-0.1036436	0.04279994	0.15046500000000004	0.2410523	0.3272134	0.38276479999999996	0.36846729999999994	0.3146853	0.23944819999999997	0.15424439999999998	0.056987899999999994	-0.03459815
100	5.197907839090901	-0.2461304	-0.1031952	0.046418949999999994	0.15495699999999998	0.2484467	0.3378175	0.3912196	0.37194900000000003	0.315231	0.2381508	0.15092209999999998	0.05422109	-0.042766080000000005
101	5.22289778062499	-0.2482552	-0.1029503	0.04770301	0.1566422	0.25126519999999997	0.3418113	0.3941805	0.3744122	0.3173891	0.239321	0.15051189999999998	0.05370449000000001	-0.04740426
102	5.277875651999991	-0.2528702	-0.10221179999999999	0.0504131	0.1603681	0.2576166000000001	0.3507126	0.4002091	0.37706100000000004	0.3177143	0.23796769999999998	0.14757910000000002	0.05096967	-0.05443968
103	5.277875651999992	-0.2528702	-0.10221179999999999	0.0504131	0.1603681	0.2576166000000001	0.3507126	0.4002091	0.37706100000000004	0.3177143	0.23796769999999998	0.14757910000000002	0.05096967	-0.05443968
104	5.34070750499999	-0.2581057	-0.10112599	0.05326515999999999	0.1646764	0.26501220000000003	0.3610128000000001	0.40669920000000004	0.3798723	0.31805420000000006	0.2364856	0.1441389	0.047888179999999995	-0.06272535
105	5.37561408999999	-0.2610539	-0.10052356	0.0546865	0.16705649999999997	0.2691767	0.3668231	0.4100332	0.38014459999999994	0.31629539999999995	0.23449150000000002	0.1415496	0.044988190000000004	-0.06604143999999999
106	5.413205796923068	-0.2642649	-0.09984296	0.05612900999999999	0.16964839999999998	0.27374509999999996	0.3732226	0.41382280000000005	0.3830317	0.3183932	0.23470759999999996	0.1399984	0.04281109	-0.07258588999999999
107	5.49778713749999	-0.27133950000000007	-0.09839627999999999	0.05891627000000001	0.17546929999999997	0.2840487	0.38782989999999995	0.4205643	0.3878674	0.3201694	0.2338704	0.1355715	0.03668394999999999	-0.08637054999999999
108	5.497787137499991	-0.27133950000000007	-0.09839627999999999	0.05891627000000001	0.17546929999999997	0.2840487	0.38782989999999995	0.4205643	0.3878674	0.3201694	0.2338704	0.1355715	0.03668394999999999	-0.08637054999999999
109	5.57109096599999	-0.2775875	-0.09739626000000001	0.06090937	0.1805031	0.29325290000000004	0.40124029999999994	0.42532420000000004	0.39047810000000005	0.3203044	0.2317965	0.1309484	0.029384050000000002	-0.09677398
110	5.597746903636354	-0.2798293	-0.09707179	0.061573340000000004	0.1823084	0.2966819	0.40591360000000004	0.4264926	0.3899443	0.3188015	0.22995510000000002	0.128637	0.026645420000000003	-0.09864125
111	5.65486676999999	-0.28475559999999994	-0.09658523	0.06279596	0.1860405	0.30415010000000003	0.4151919	0.4301008	0.3930787	0.32038980000000006	0.22940480000000002	0.125384	0.021764797000000002	-0.1091279
112	5.717698622999991	-0.29010530000000007	-0.09610299	0.06394361	0.1900983	0.31244	0.42460080000000006	0.43269409999999997	0.3933362	0.318819	0.2267217	0.12054229999999999	0.0152808331	-0.1167248
113	5.751531159230759	-0.2930543	-0.09589003	0.06444314	0.1922589	0.31695049999999997	0.4293822	0.43485940000000006	0.3957215	0.32039340000000005	0.2265698	0.1185926	0.011703973000000001	-0.12388130000000001
114	5.864306279999989	-0.3029897	-0.09544985	0.06551375	0.1996985	0.3324928	0.44282010000000005	0.4405433	0.39964430000000006	0.3215712	0.22436140000000002	0.11055519999999999	-0.00029372523000000005	-0.1444237
115	5.86430627999999	-0.3029897	-0.09544985	0.06551375	0.1996985	0.3324928	0.44282010000000005	0.4405433	0.39964430000000006	0.3215712	0.22436140000000002	0.11055519999999999	-0.00029372523000000005	-0.1444237
116	5.969026034999989	-0.31235369999999996	-0.09578774	0.06589121	0.2068213	0.3472994	0.45294080000000003	0.44472809999999996	0.4014636	0.3213153	0.22135289999999996	0.10236199	-0.011803822	-0.1616697
117	5.997585968181808	-0.31483289999999997	-0.0960275	0.0659568	0.20885469999999998	0.35145499999999996	0.4549496	0.44500149999999994	0.400418	0.31986839999999994	0.2198487	0.09969300000000002	-0.014694279999999999	-0.1639007
118	6.047565851249989	-0.3192678	-0.09680981	0.06592307	0.2124305	0.3588325	0.4578718	0.44600779999999995	0.398727	0.31836790000000004	0.2179305	0.09535694000000002	-0.02005938	-0.17046500000000003
119	6.089856521538452	-0.3228477	-0.09770614000000001	0.0658705	0.2156141	0.36577050000000005	0.4602027	0.44904970000000005	0.4031815	0.32084029999999997	0.2178357	0.09248519000000001	-0.02551838	-0.1821735
120	6.157521593999989	-0.32814920000000003	-0.09970080999999999	0.0657916	0.2209359	0.3768896	0.4630277	0.4502556	0.40239210000000003	0.3191044	0.21495170000000002	0.08648716000000001	-0.033094790000000006	-0.1916375
121	6.230825422499989	-0.3331808	-0.1027556	0.06560734	0.2268617	0.38860760000000005	0.4653165	0.4533232	0.40475940000000005	0.3200753	0.2130345	0.08059743	-0.04255218	-0.20735689999999998
122	6.283185299999989	-0.336279	-0.1054657	0.06539554	0.2311208	0.3968216	0.4665791	0.4557701	0.4065289	0.32100619999999996	0.211775	0.07627539	-0.04989907000000001	-0.2201969
123	6.3529984699999895	-0.3398303	-0.1096379	0.06509327999999999	0.23701890000000003	0.40731799999999996	0.4673147	0.4555067	0.4044744	0.3179394	0.20791489999999999	0.06986450999999999	-0.05740751	-0.2276639
124	6.397425032727262	-0.3420267	-0.11265119999999999	0.06482326000000001	0.2407251	0.4130736	0.46794759999999996	0.4575366	0.40647540000000004	0.3187579	0.20666050000000002	0.06621653000000001	-0.06386393	-0.2386136
125	6.428181883846142	-0.343499	-0.11484799999999998	0.06465802999999999	0.2433088	0.41631189999999996	0.4684202	0.4594123	0.40797540000000004	0.3198703	0.20604610000000004	0.06374893	-0.06875318999999999	-0.247639
126	6.597344564999988	-0.3527011	-0.1284839	0.06366034000000001	0.25792329999999997	0.4303703	0.4681568	0.46283529999999995	0.4096737	0.3180365	0.1989176	0.048731720000000006	-0.09183032000000001	-0.28128880000000006
127	6.597344564999989	-0.3527011	-0.1284839	0.06366034000000001	0.25792329999999997	0.4303703	0.4681568	0.46283529999999995	0.4096737	0.3180365	0.1989176	0.048731720000000006	-0.09183032000000001	-0.28128880000000006
128	6.766507246153835	0.0	-0.144339	0.06333446999999999	0.2737871	0.43078340000000004	0.46607680000000007	0.46671720000000005	0.4124711999999999	0.3171508	0.1918541	0.034910920000000005	-0.1176391	-0.32075480000000006
129	6.797264097272715	-0.3727286	-0.14749410000000002	0.06337397	0.2766537	0.4299601	0.4648782	0.4659513	0.4116864	0.3155052	0.1898843	0.03296342	-0.1207771	-0.3234883
