0	3.0	0.1005296471805765	0.1551443669205116	-0.006763758824596039	0.00018357244673199104	0.0	0.0	0.0	0.0	0.0
1	3.0	0.0	0.0	0.0	0.0	0.05201795648993447	-1.563543847552845e-09	2.2015889573849168e-10	6.351931615874404e-09	-1.1252176579892947e-08
0	5.0	-0.6700854348619025	0.3933293893934845	-0.0209725856110207	0.0021962684884837985	0.0	0.0	0.0	0.0	0.0
1	5.0	0.0	0.0	0.0	0.0	0.05426865288007556	7.001092796609607e-08	4.509871342136508e-09	3.4367955414864385e-09	-1.2841671078993548e-08
0	7.0	-0.6465284298560598	0.5388941769265189	-0.07850889575758445	0.009467245772196518	0.0	0.0	0.0	0.0	0.0
1	7.0	0.0	0.0	0.0	0.0	-0.047119300439667625	4.707772184424207e-08	-4.354397029821287e-09	1.53171166012644e-08	1.4092122208409486e-08
0	9.0	-0.6405764282110615	0.3364338375350734	-0.09322190786070825	0.017813456880710402	0.0	0.0	0.0	0.0	0.0
1	9.0	0.0	0.0	0.0	0.0	-0.12293770918380302	3.423091926379652e-08	-4.0979892953473055e-09	4.25791639313881e-09	3.441609896161073e-08
0	11.0	-0.5752514928642708	0.5120015788339599	-0.17616645192793762	0.03464812781546552	0.0	0.0	0.0	0.0	0.0
1	11.0	0.0	0.0	0.0	0.0	-0.1759284061040537	3.22794427691423e-08	-6.7313155961421195e-09	1.0130129182572595e-08	4.8120759492705384e-08
0	13.0	-0.27027213502359226	0.24650368066373973	-0.2839605694455732	0.05027400281155609	0.0	0.0	0.0	0.0	0.0
1	13.0	0.0	0.0	0.0	0.0	-0.1918307333707567	4.724077187863442e-08	-1.6181652475119505e-09	-4.260821088737309e-08	5.588469448465862e-08
0	15.0	-0.17119785683828662	-0.0647777900810774	-0.2518646164679348	0.05251861935412529	0.0	0.0	0.0	0.0	0.0
1	15.0	0.0	0.0	0.0	0.0	-0.24887120285503642	7.168839177220215e-08	-1.374247905452107e-09	-1.2305832686161068e-07	7.778497140505352e-08
0	17.0	-0.3417057572691939	-0.32971454175511405	-0.00023893577720347	0.036372331086182264	0.0	0.0	0.0	0.0	0.0
1	17.0	0.0	0.0	0.0	0.0	0.009377147742405764	9.644915194062234e-08	-6.705915738652223e-09	-1.766957426203924e-07	1.113422914394086e-08
0	19.0	-0.48864627401236277	-0.17862276756556164	0.1132862584686628	0.034376088299055724	0.0	0.0	0.0	0.0	0.0
1	19.0	0.0	0.0	0.0	0.0	0.4412597993978271	1.0981642019546026e-07	-2.014185102092825e-08	-1.459676232296958e-07	-1.1666399460787465e-07
0	21.0	-0.5121375142551431	0.03225791003709997	0.15755127278921194	0.03356340805312654	0.0	0.0	0.0	0.0	0.0
1	21.0	0.0	0.0	0.0	0.0	0.6985808310888527	1.229540702393546e-07	-2.0595553496336483e-08	-1.3610477171873697e-07	-1.9573723563331283e-07
0	23.0	-0.3814858821262442	-0.11052318123862079	0.1680792376861298	0.01805493949652943	0.0	0.0	0.0	0.0	0.0
1	23.0	0.0	0.0	0.0	0.0	0.32030661805581007	1.1224016164267216e-07	-1.8681442202624246e-08	-1.5054055391117956e-07	-8.075641465021857e-08
0	25.0	-0.3814858821262442	-0.11052318123862079	0.1680792376861298	0.01805493949652943	0.0	0.0	0.0	0.0	0.0
1	25.0	0.0	0.0	0.0	0.0	0.32030661805581007	1.1224016164267216e-07	-1.8681442202624246e-08	-1.5054055391117956e-07	-8.075641465021857e-08
