0	3.0	0.1674148933427606	0.1250945189517059	-0.0029417591571512178	4.7253563254156196e-05	0.0	0.0	0.0	0.0	0.0
1	3.0	0.0	0.0	0.0	0.0	0.02654752449297426	1.3415992603127206e-09	4.264308684152267e-10	-8.204497005828935e-09	-7.1849093484067885e-09
0	5.0	0.789643839735156	0.16748570121899142	-0.028200293303816792	0.00047145905808785096	0.0	0.0	0.0	0.0	0.0
1	5.0	0.0	0.0	0.0	0.0	0.06003576167877123	2.6316215205542307e-09	1.8080854260354332e-09	-9.349674069808323e-09	-1.6398215213708634e-08
0	7.0	0.2672362977259368	0.29042644524265704	-0.09257622802398008	0.0016557199909060238	0.0	0.0	0.0	0.0	0.0
1	7.0	0.0	0.0	0.0	0.0	-0.01218749329502522	2.8840023446570133e-09	-2.8630294203811447e-09	-8.70736224084097e-09	4.020623807065634e-09
0	9.0	-1.2874675567280782	0.7537076678430417	-0.16986957374687695	0.013312081404870418	0.0	0.0	0.0	0.0	0.0
1	9.0	0.0	0.0	0.0	0.0	0.017345766951154307	-1.0785565881977608e-09	1.5893986926359037e-09	8.259958397148923e-11	-4.436453113029244e-09
0	11.0	0.5079741374371629	-0.0022671667169866794	-0.29129698682974414	0.016074622657791193	0.0	0.0	0.0	0.0	0.0
1	11.0	0.0	0.0	0.0	0.0	-0.008255611599885387	3.9309047507557213e-10	-1.1725733519648605e-09	-1.7488460459513473e-09	2.8167460913013602e-09
0	13.0	-1.287590931730179	-0.31063777173718954	-0.379674176361684	0.06966393475609056	0.0	0.0	0.0	0.0	0.0
1	13.0	0.0	0.0	0.0	0.0	-0.01303319246298118	3.9521786280799515e-09	-3.28325241987736e-09	-6.6542148545715686e-09	4.321226167081724e-09
0	15.0	-0.39007524257513637	-0.848508304987833	-0.22353015419903954	0.04286446921978365	0.0	0.0	0.0	0.0	0.0
1	15.0	0.0	0.0	0.0	0.0	-0.011587409209922184	4.200023565481103e-09	-3.831293088969251e-09	-7.571223478979877e-09	4.005699367339458e-09
0	17.0	0.19576078156225485	-0.3888403725469929	-0.28126171806299904	0.027871436527292903	0.0	0.0	0.0	0.0	0.0
1	17.0	0.0	0.0	0.0	0.0	-0.009247728248068077	3.0600270465205625e-09	-2.677773068336464e-09	-5.2479390591777175e-09	3.2943368189112722e-09
0	19.0	-0.3356718082167891	0.3320031511499586	-0.03649599819010363	0.03403616077102167	0.0	0.0	0.0	0.0	0.0
1	19.0	0.0	0.0	0.0	0.0	0.006995376697710887	2.2650139133941798e-09	-1.2939517923426958e-09	-3.079542424790823e-09	-1.359018968341133e-09
0	21.0	0.030679709262979138	-0.44799650295499793	-0.06063215325856186	-0.003066247520878723	0.0	0.0	0.0	0.0	0.0
1	21.0	0.0	0.0	0.0	0.0	0.01410382180244607	2.9450273360561094e-10	4.6993622804235425e-09	-2.6253724206399876e-09	-2.557341828987897e-09
0	23.0	0.03737612049646599	0.00136170118719664	-0.14660137689529917	0.025312305427324766	0.0	0.0	0.0	0.0	0.0
1	23.0	0.0	0.0	0.0	0.0	0.0002497795250024082	7.880073202286729e-10	-7.380829936835625e-10	-1.1424628061348147e-09	7.308202692741932e-10
0	25.0	0.03737612049646599	0.00136170118719664	-0.14660137689529917	0.025312305427324766	0.0	0.0	0.0	0.0	0.0
1	25.0	0.0	0.0	0.0	0.0	0.0002497795250024082	7.880073202286729e-10	-7.380829936835625e-10	-1.1424628061348147e-09	7.308202692741932e-10
